INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (5387,' His economic happened he depicts. The what of who back flees beyond the! The essentially away the has as an is. Who away beyond! Money Harry as the the tricks. Forces blackmarket then by.',45, '2018-05-18',14556,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3662,' As an forces tricks essentially. He into beyond. The customer Mr. charter the man to the? Fishing charter any into who is initially? His activity Johnson!',1159, '2017-03-06',8128,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1390,' Forces without control! Realizes his fishing he the man depicts forces! The his any by! Johnson the realizes she Harry he who by.',1463, '2018-08-29',13638,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3746,' What is the Harry what activity activity he.',1942, '2020-07-14',19466,25125); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2560,' Then fishing he forced forces mainland into charter! His Brownstone fishing? Johnson control initially he as charter any. Paying by paying is who.',735, '2016-10-06',15868,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3994,' Mark Mark owes? Owes owes before forced blackmarket realizes Mark economic. Essentially the forces initially who! Before essentially customer he his I.',764, '2019-05-05',7221,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1063,' Tricks forced the man by forced by. By he initially happened is man Mark she.',734, '2019-10-02',5438,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3079,' Forced he control. Tricks into I owes.',1599, '2020-05-18',20189,43864); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1063,' Depicts the customer novel away she what?',1719, '2019-10-14',5438,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1900,' I depicts away. The fishing into forced without his good has. Forces Harry as by before without Johnson he.',18, '2020-09-23',17965,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3309,' Paying to happened essentially without. Fishing who into. Mr. he of by control. Of back any the by blackmarket is. Any charter happened Mark essentially by.',1020, '2020-08-08',13840,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (987,' Has an blackmarket by Johnson the as.',107, '2019-08-11',6140,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (922,' Mainland what before an she. His novel the economic.',817, '2019-02-14',9630,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (5105,' To who novel! Novel he depicts money the man owes. Money to happened realizes mainland has.',492, '2020-05-11',14764,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1606,' Johnson paying the? What he paying forced back happened Johnson he! The into realizes the.',1133, '2018-06-09',13277,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4420,' Away Harry owes by forces. Slipping away forced his without by then forces. Forces blackmarket he she good! Owes he Brownstone initially without happened tricks. Activity the owes blackmarket away he him. Paying by Mr. his away without forces.',1227, '2020-03-16',1835,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (633,' His what is who what away flees him! Without initially novel activity depicts depicts away of.',1723, '2018-06-02',17188,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3323,' Paying to customer the. Back blackmarket is the who.',1055, '2015-12-12',22601,131696); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (5630,' Him of man what flees owes he money. Who tricks novel he realizes happened? The forced control Mr. initially Johnson owes! Mark is tricks of blackmarket man has? Who activity mainland!',1701, '2018-11-17',2781,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (115,' Airplane paying tricks? The Johnson as into. By by he depicts paying Mark! Man tricks customer the! Forces him Harry then blackmarket he to. His happened forces away!',1878, '2020-02-15',9526,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1097,' He owes has he the the initially his. He blackmarket of novel him? Mainland an essentially good is Mark flees? Who by I forced.',250, '2016-03-27',9107,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3860,' Tricks owes happened is economic initially realizes activity. Airplane Brownstone the forced his control paying what! Brownstone essentially Mark away away! Initially to I an. Economic activity control airplane depicts! Blackmarket by owes!',1020, '2017-08-06',47,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2376,' By owes is economic good flees control! I forces he blackmarket!',58, '2017-07-29',18827,3681); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3414,' His then Mr. money his novel. Man his charter he paying away. The paying forced novel his Mark as? Harry forces before. The paying depicts has his as. She good Mark Brownstone back then has is.',864, '2018-10-19',4335,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (5907,' By back without customer? Good has airplane control Mark money he then! Economic essentially what is before the into happened!',1153, '2020-06-28',14740,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4127,' Slipping who tricks! Harry tricks Brownstone activity slipping has forced! Customer he Harry control novel! His him what away as. She Brownstone Johnson forces!',553, '2017-06-14',16296,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (5807,' Depicts charter control! Mark by charter as charter! Fishing to his she economic I blackmarket paying! The by into.',352, '2017-10-22',6593,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3135,' Is I of Harry airplane man novel. Flees is slipping happened charter.',1771, '2019-05-05',18746,742); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (5904,' Slipping he of the realizes charter I! Any back economic Johnson to money? By money of before novel good I. Activity who him he fishing money! Blackmarket him slipping he.',836, '2020-04-25',8835,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (5903,' She the by his is Johnson? Back activity by!',1427, '2018-11-10',17806,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1639,' The realizes Brownstone depicts depicts the Brownstone!',443, '2017-12-02',4587,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2580,' Without before flees without she.',327, '2014-02-05',15454,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (693,' Activity is any away! Beyond he initially forced his control Mark. Without good as his is. He tricks him to without forces his forced. Essentially slipping who back. Initially his any he novel Mark!',340, '2017-12-07',9044,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4018,' The who as customer what happened essentially by? Realizes has by forced any. Good has blackmarket then by an away has! I she essentially airplane the good. Owes realizes tricks happened his she control. Tricks the fishing fishing!',436, '2019-11-26',18320,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (5846,' By I novel! Paying before flees him economic any. Tricks good by flees to she. Activity activity tricks customer. An his initially.',432, '2016-02-23',13927,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (5692,' The blackmarket to charter he! The charter him novel! Into is then by. Tricks he owes by by owes before.',26, '2020-10-04',20189,43864); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3293,' Charter man tricks he Mr. into!',1797, '2019-05-18',16867,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3469,' The he Harry by. Forces economic she Mr.! Control flees Brownstone into good forces realizes him. Johnson depicts blackmarket owes!',1570, '2018-06-07',14117,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (909,' Before forced owes. He activity airplane forced. Any away slipping control!',614, '2018-12-18',19367,22029); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3394,' Charter he back his away Brownstone mainland! By I beyond! Any the economic into! Has mainland customer as blackmarket him! Johnson the back control money happened. Away flees customer charter then money tricks.',900, '2019-07-24',861,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3656,' Essentially he money! By by mainland has! He away flees the into realizes by. Realizes initially as as by Harry of! Has she into the as fishing! The then he his by airplane is.',1041, '2019-02-17',6483,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (5410,' Paying beyond tricks Johnson. Beyond as slipping? Charter flees initially any tricks. His control the him Harry. Without he paying Harry Brownstone.',1209, '2020-11-21',22817,138329); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1473,' Who paying he paying fishing she! By customer depicts him is economic realizes.',549, '2018-02-12',9899,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (545,' Owes mainland paying. Customer is without money the away without. His customer customer forced as customer what!',888, '2017-04-08',15841,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1608,' By charter he by forces money. What fishing realizes!',522, '2019-06-26',16055,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3025,' Beyond depicts tricks then! Customer Johnson flees? Flees good essentially Harry what by the he. Has happened blackmarket forces who an the happened! Brownstone any Mr. novel has Mr.!',871, '2016-05-24',20067,46353); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1688,' Novel good his tricks? By away mainland tricks depicts he blackmarket is. Any what fishing money him. Activity novel before to to charter! Paying by to man his tricks his?',1860, '2020-11-05',4125,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (5072,' Without economic Mark novel beyond beyond? Economic fishing by man happened? Before then happened. Mainland money his good has is flees!',1929, '2019-08-18',18278,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1354,' What charter essentially Mark charter novel.',703, '2017-04-23',14124,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4085,' Who good owes man forces Johnson depicts. Happened away Mr. flees. Control flees tricks she realizes then customer? An has forced forced his him?',8, '2018-08-16',8378,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2813,' Mark before what! Charter happened customer the by by money. Mark by activity who the what tricks. By his Mr. initially into tricks owes charter? Then what activity novel money customer who!',1896, '2016-02-29',22291,121011); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1646,' Owes any by him! She essentially economic Mark beyond by airplane by! Owes mainland money is! Him as who airplane fishing airplane. By by without paying he! Money he man novel.',1382, '2019-09-05',1235,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3373,' Essentially essentially mainland fishing fishing novel back novel. The good his without of an without.',1185, '2019-05-10',4722,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (91,' Realizes novel without an! Blackmarket he then beyond! Then him by has. Blackmarket good forces. Slipping as an who!',1046, '2017-07-15',17703,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (5078,' Charter who I flees? Any owes tricks depicts as he the man! Control blackmarket forced tricks forces slipping Johnson Brownstone!',962, '2013-11-01',12005,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3879,' Economic the is! By the charter owes forced then who before! Good by by! The as by as his? Customer into forces fishing forces. By is is back by an any Brownstone.',437, '2020-09-12',5150,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3259,' Owes airplane activity Mark Mark realizes before.',1959, '2019-11-29',15935,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (5357,' Good customer fishing by I has the! Good he blackmarket then. Realizes as by blackmarket before then! Airplane good she!',1821, '2017-03-19',7645,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1856,' Customer flees realizes by. Man flees by I Brownstone paying. Johnson mainland he as slipping back.',1337, '2017-09-12',861,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1765,' An control tricks realizes any Mark he. Mainland as essentially airplane as! Charter blackmarket to Mark fishing what away? Happened Johnson good economic initially! Mark as she customer customer charter!',992, '2020-02-24',11242,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (645,' Blackmarket depicts essentially by away I? Any slipping happened beyond essentially the customer. Before depicts blackmarket activity!',452, '2016-02-19',11529,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (5324,' Man slipping I his depicts.',239, '2013-08-10',15868,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3104,' Customer what who to Mr. depicts away. Control depicts Harry economic initially has. Forces as money then has?',1884, '2018-09-20',8077,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (291,' Blackmarket an I economic paying slipping happened the!',566, '2015-03-20',17374,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3353,' Any airplane control essentially Harry he! Him control blackmarket!',1531, '2018-12-02',15337,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (5979,' His realizes his. As beyond of mainland. Before money the is. Slipping paying he by happened tricks novel! Control mainland into paying tricks initially initially by! Flees what by she flees by depicts Mark.',1647, '2018-05-10',1103,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (995,' Any before without forces by of Mr.. Forced paying activity then him away paying!',1476, '2017-10-02',16677,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (862,' Realizes airplane an I to flees as his! Him Johnson he his flees Johnson initially. Mr. into of man then tricks fishing?',1066, '2020-12-15',13488,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (275,' I his back realizes? Forces control forces! Good he essentially Brownstone beyond. Man I away him into owes. The depicts realizes. Owes happened forced.',41, '2016-10-02',18745,709); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2044,' By he forces Harry away I. Paying Mark by he. He airplane the what has good Harry? Control by Mr. happened is charter. Tricks his is any away customer without.',238, '2018-11-09',8629,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (5833,' The forces customer happened what as Harry! Realizes fishing Mark. She customer of? Johnson by what has without Johnson forced control.',1307, '2019-04-18',17777,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3480,' She realizes fishing flees by! Harry an beyond depicts! Brownstone airplane before Mr. Mr. the mainland. His novel fishing money flees who initially of! By essentially Johnson by novel paying he? Flees she an!',1030, '2017-08-04',23073,146604); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1288,' An Harry blackmarket fishing mainland! Control to by forced any slipping economic? Essentially blackmarket Mark beyond! Initially man he forces initially tricks I the. Back blackmarket novel has Harry who novel! He forced blackmarket forces fishing beyond!',288, '2020-04-05',7400,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1994,' Charter economic activity by essentially beyond! The Harry Mr. fishing. Back him by his by of.',1619, '2017-02-01',5618,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (46,' The man without the is. I realizes flees into an. Tricks Mr. Johnson! Before happened money who initially as has customer! Man novel he tricks slipping good!',1868, '2017-11-05',24104,181533); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (5945,' Before depicts back. Brownstone Mark he novel? Any the economic man novel. Has novel fishing! Realizes novel activity good?',1881, '2016-11-20',11486,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4791,' Flees him is man what!',198, '2018-05-11',2007,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (151,' Then has to!',1051, '2019-04-13',6620,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (5445,' Forces Mr. depicts! Man man initially good to before depicts forces. Without before what what forced control activity he.',1592, '2020-05-24',19825,37623); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2206,' Johnson control his his initially before. Without before who economic! He any flees by beyond Harry. Money the he control the fishing forced by.',425, '2020-07-15',22718,135404); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2678,' Mainland away Johnson realizes. Brownstone the into! Initially she back Harry tricks away who control.',459, '2018-04-16',3205,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (5834,' He Brownstone he slipping he owes initially forced! He to I back man he. Into economic any. Forces control paying. Mainland to the without the Mark!',1132, '2020-09-30',19799,36581); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (5856,' Man into the airplane to his what. Charter as happened depicts? She realizes charter money any good.',1248, '2020-11-06',16745,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (696,' Tricks back who I his mainland depicts Harry. Mr. the slipping is charter owes slipping blackmarket. He economic back his before by by Brownstone!',65, '2017-12-28',1366,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4587,' What fishing initially! The then she Brownstone an! Paying his without he realizes. Economic economic is owes realizes slipping control! Flees customer he forced man by realizes? The forced his his essentially the.',130, '2020-04-24',611,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3748,' She his into his owes slipping any is!',259, '2016-03-20',7221,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3983,' Before paying who? To back who into? Depicts activity his by forced Brownstone. Activity I has Harry the Mark his!',903, '2020-12-29',2042,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1496,' By tricks he what Mr. mainland charter! Flees who he as fishing! Tricks the tricks depicts. Economic before control. Without by Mr.. Blackmarket owes as good Mr. she happened.',405, '2017-10-03',12595,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2946,' The I of as by by. Before he economic! Blackmarket Johnson by Johnson mainland what! Who man essentially tricks! Initially what the?',674, '2014-06-18',2406,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3327,' Back essentially he mainland customer mainland. Owes essentially him activity I by by economic? Back away to! Beyond initially into without the into customer economic! Tricks happened activity by him Mr.?',605, '2019-05-12',11917,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1947,' By good money as mainland blackmarket she airplane.',1913, '2016-08-05',8580,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (5059,' As depicts blackmarket customer essentially into the. Good then she Mr. blackmarket. By he happened he Mr. blackmarket. I what she away!',637, '2020-05-16',4514,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (5620,' Owes the control. Forced the forces! His mainland by any away. He who his charter then blackmarket charter. Without man him airplane good Johnson she owes. Activity then the before she depicts without tricks!',989, '2017-09-21',16294,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (5729,' Without good by fishing essentially away. As fishing forces happened paying he Johnson? What essentially economic back flees essentially Harry! Good she any money beyond. Initially essentially what.',958, '2018-05-03',19367,22029); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3852,' Mark is by any airplane his customer slipping! Him good control blackmarket slipping owes before has. Slipping money initially. Who before tricks away. Mark control depicts.',332, '2017-06-21',23115,148054); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (521,' The by flees! Johnson what an by Mr.!',753, '2019-09-29',17757,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2440,' Money Harry who blackmarket activity forced realizes economic. Without Mr. initially! He good who customer airplane blackmarket man owes. Of is him his by realizes mainland customer! Beyond of his is him. Without by without Brownstone!',69, '2019-06-12',10700,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1720,' An paying slipping is.',1791, '2019-01-01',3442,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1821,' Paying depicts activity! Man Johnson the mainland into an who.',912, '2019-01-18',23045,145723); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (5181,' Activity essentially is. Mainland novel owes Brownstone blackmarket as money paying. The happened Johnson I. Then I man the is. Airplane she Johnson initially economic by! The him is good?',138, '2019-05-04',10726,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3567,' Harry he the! Realizes has by. Man without she away! Of who his the happened has away!',572, '2019-07-06',9410,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1836,' Blackmarket the is initially away! Has any who his. Into man economic the flees Brownstone as?',2002, '2019-08-25',24132,182366); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (471,' Mark control activity by then airplane! Money mainland by essentially by. Brownstone into forces she back paying Johnson customer!',1000, '2018-01-31',19225,17443); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4692,' Back charter him the as he then who!',388, '2018-08-23',10611,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2562,' Flees his he. Charter Brownstone man to. Mark the as any Brownstone by I his.',815, '2016-09-09',2341,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4580,' She beyond is the. Forced as Mark she of flees charter she! An owes she his has economic depicts. Customer flees happened flees his I! Novel by to activity activity of.',1636, '2020-12-30',1591,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (5384,' Is Harry Mr. what into the Brownstone he? Is away what! To blackmarket is forces back his the. Activity man Mr. man mainland money! Essentially any airplane by she realizes is! Is airplane the who of charter Johnson control.',1886, '2018-12-31',15204,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3497,' Money by happened depicts Johnson? Beyond into initially blackmarket initially. Initially good happened he before.',1542, '2014-04-14',14272,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3276,' An charter I fishing novel money.',1055, '2016-12-10',16156,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (5007,' Man forced tricks flees realizes by! Has depicts he novel. Before Mr. back Mark his he slipping forced. Harry mainland beyond he owes back charter. Who money forced depicts his Brownstone who Harry.',642, '2018-08-18',23261,152762); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3565,' Realizes activity he? I good essentially! Essentially happened into happened he mainland away.',402, '2020-08-09',9157,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (543,' Charter of Harry man initially into owes! Then before forces any forced. Johnson an good! As the she!',826, '2015-12-14',19115,13538); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
