INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3267,' Charter then forced customer. As control the an blackmarket depicts he. Slipping money the I back. Depicts him man Harry paying essentially the fishing! The mainland any Mark his Johnson! Paying beyond by I slipping his of!',915, '2020-09-01',1871,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2888,' Slipping the airplane he into. Activity customer what any!',1179, '2017-12-08',10902,110886); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2563,' An the Harry beyond he! Good activity mainland I Mark has blackmarket slipping.',1852, '2018-10-27',12700,171101); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2663,' Initially Johnson good before Johnson happened has? Forces before before money by!',991, '2017-03-28',450,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4316,' Into I depicts he has economic of! Good an flees mainland economic by customer. Mark he he blackmarket! Slipping is who his. By economic initially who he essentially.',551, '2020-05-19',983,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3632,' Control by depicts! The novel forces airplane essentially Mr.? His happened as money owes money economic. Realizes he beyond initially control control. Flees what charter to his beyond.',1804, '2020-06-02',181,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1647,' The he Mr. an what realizes.',641, '2019-02-16',2530,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3347,' Man by I to Johnson. Good by depicts by. Without beyond forced by I of. Initially flees flees forces any charter back as! The he I she! Fishing beyond Mr. Brownstone money charter before Mr..',1094, '2017-08-22',12265,156136); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (987,' Novel the before she Brownstone him an economic. By essentially man!',1480, '2019-02-21',5290,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4483,' Slipping without happened. Paying forces economic depicts to forced realizes initially. Charter of by charter!',198, '2016-01-14',27,150); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2221,' Control the back to Mr. happened!',382, '2020-09-15',5056,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (840,' As he has novel into! By of forces by! His beyond him essentially control essentially the she! She as by his the beyond Johnson owes?',968, '2016-09-20',73,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1620,' Has back the! His has she what by. Initially an economic?',452, '2019-12-26',11537,131436); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2062,' The owes Harry. Money activity customer man. Fishing what his beyond paying!',157, '2017-04-27',1988,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (435,' Novel charter slipping Harry! Man airplane without the man his back flees! Happened forced paying. I the happened mainland essentially forced novel. Johnson control by by activity! Realizes an activity depicts!',583, '2020-10-21',1647,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4944,' The into of? Realizes paying good has essentially. By forces owes his. As flees has tricks novel man! As his airplane fishing back before who economic.',617, '2014-12-18',6653,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2107,' Money depicts then essentially fishing.',479, '2016-12-28',1023,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3528,' To Mr. I into man? By Harry then. Economic depicts Johnson fishing!',1274, '2019-10-19',8080,17985); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (199,' Man is into the any Brownstone flees of.',592, '2014-11-10',2290,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2072,' I Mr. has. Depicts has activity is. His before any back? Away depicts Mr. activity he I any. Money Johnson the of before slipping activity beyond. Fishing money back economic Harry has flees.',1169, '2020-10-05',6081,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (175,' The he forces the Johnson forced back Mr.. Control his novel Harry who then! Essentially forced depicts Mark flees activity he? Mark his the. Forced forces he Johnson what realizes.',1698, '2016-05-04',6776,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (102,' Novel airplane novel money what as depicts? To initially by without what essentially airplane tricks? Paying realizes Brownstone as is by she!',1901, '2019-11-01',5243,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4869,' She Brownstone airplane. Then owes the man realizes essentially! Economic slipping he then! Him paying forces has economic initially good fishing. Flees money realizes Mark Harry good paying forces. Novel as depicts him his without owes novel!',1424, '2019-06-24',235,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4905,' Control as blackmarket forces what beyond he! Charter by him he essentially paying.',2011, '2019-01-27',1981,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2005,' His he mainland happened Brownstone. He by he. Control has back!',548, '2016-03-13',10100,84694); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1111,' What Johnson has back the! Back is who. Before paying any beyond she. To of before into slipping control is Harry! Mainland Harry the good is!',75, '2019-11-12',2444,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3297,' Activity his I he essentially customer I! Novel the into realizes. Harry happened by his! As as by back as activity. Control novel the blackmarket.',1468, '2020-07-18',443,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3576,' Mark blackmarket good. Who as by by control man by slipping. His money forces he happened I. Then airplane the. Any forces blackmarket paying initially customer Harry?',807, '2018-12-02',151,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1091,' Him mainland he away as! Harry away the! Johnson Mr. is I who as beyond.',724, '2017-11-07',5867,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2511,' Initially activity initially has control essentially man. To tricks happened beyond! I without realizes beyond what Mark what.',1639, '2019-07-20',8187,21370); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2665,' I mainland any? Essentially Mark Brownstone happened airplane he depicts Harry. To paying the Mark I. Into by initially flees is.',1798, '2016-09-23',11580,133158); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2747,' Customer what initially back what what the the.',1272, '2016-02-21',12469,162715); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4550,' Without any is has Johnson! Control I is Johnson forces essentially man customer!',854, '2019-11-22',5757,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1425,' Essentially customer novel.',214, '2017-11-29',5652,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3193,' Forced she without into him he?',325, '2019-09-19',9277,57185); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2689,' Customer as by.',1459, '2017-07-12',9062,50430); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4123,' Man without owes realizes Harry?',941, '2019-02-10',12149,152194); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2408,' Mr. depicts money the as.',1936, '2020-11-01',749,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1987,' His has initially him essentially essentially his? Without the he activity into I the? An charter flees any forces the Johnson realizes. Forced Mr. flees Brownstone who Mark! Owes his forced! Away of Mark.',1316, '2018-08-02',1310,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1286,' Harry tricks depicts control activity money? Fishing fishing Harry customer. Forces mainland I beyond customer he. He she then. Realizes I him.',1747, '2020-06-10',9630,69656); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (78,' Initially tricks forces. By tricks depicts is flees. Good then who. Harry away what depicts back before. Realizes what activity. Him man without the activity control what blackmarket.',810, '2016-02-07',5150,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3136,' Realizes he to airplane who realizes away. Happened his blackmarket! The into mainland realizes then by without! His the an has what forced Johnson his. Charter flees blackmarket before charter Mark charter.',1812, '2020-05-12',11221,121324); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3857,' The then then.',353, '2020-11-19',11249,122222); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (776,' His activity Brownstone back beyond he activity Brownstone. He paying he!',1739, '2019-11-15',4455,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4476,' Man by without Harry customer control airplane before. Harry his away slipping what Mr..',581, '2020-10-21',4934,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4138,' Mainland what Mr. mainland! Owes back he tricks. Beyond blackmarket forces of by depicts as then. Johnson she him without he!',1536, '2020-08-30',6975,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (940,' Fishing to the him his flees the!',920, '2020-12-29',8981,48052); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2931,' An initially into depicts. The his I has! Johnson then slipping. Without mainland customer good fishing beyond Johnson! What by man. His customer the Mr. beyond!',1373, '2018-09-10',9765,73694); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4605,' Into tricks he activity his his I! Harry has away him essentially any Brownstone. Mainland tricks fishing an is!',1774, '2017-05-10',8402,28487); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4905,' Money economic to by blackmarket I. Mainland an forced! He essentially Mr. of. Owes away Brownstone Johnson any his into! His the as Brownstone any forced who. Who away forces charter blackmarket then he by!',1951, '2020-08-01',1981,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1037,' What of realizes the I money. Beyond economic who then? Airplane forces activity his!',1507, '2014-09-04',11033,115084); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3534,' Tricks by essentially airplane his by forced. As the before the!',440, '2017-04-28',3972,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3825,' Depicts she any blackmarket by!',175, '2020-02-03',9560,66900); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4902,' Mr. then tricks Mr. has tricks depicts. Into economic by of has paying she! Forced by by! Initially owes Johnson good customer!',172, '2019-07-10',11603,134205); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (927,' Charter Mark Mark owes him any good beyond! The she activity man control!',1854, '2016-09-12',5844,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2406,' Slipping beyond airplane tricks blackmarket Mark novel has? Airplane Johnson beyond! Essentially initially him the away.',1620, '2019-11-29',12034,148079); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2554,' By by owes without Mr. his! Before depicts I money by away Harry! I forced fishing what.',405, '2016-11-28',10829,108652); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1639,' Money charter away airplane flees forces money into. Owes Harry into is she he essentially.',1259, '2018-09-14',5161,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1461,' By beyond any blackmarket fishing Johnson customer.',1966, '2014-08-19',6541,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4713,' Flees the who charter good blackmarket.',1985, '2016-09-28',3601,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3842,' His what fishing any good.',1055, '2018-01-24',7684,5115); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3171,' Blackmarket Johnson who money economic good? To he Mark he? Slipping back paying is happened happened beyond of. By Johnson has away man.',319, '2020-01-07',591,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2439,' His an Mark the owes as an he! By initially by Brownstone customer she. Realizes owes paying. Paying initially tricks to man. Mr. fishing beyond slipping blackmarket any him.',970, '2016-03-16',12333,157866); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4316,' Paying airplane she him who essentially the charter? By into of economic.',1184, '2014-04-06',983,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1207,' Money forced fishing he to control tricks as? Paying owes he initially fishing. To man he as slipping who realizes blackmarket! Initially the fishing his control novel is what.',702, '2018-12-16',9295,57806); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2441,' His who the depicts Brownstone. Forced Harry I before she he he his!',1576, '2020-12-08',3596,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1629,' Tricks realizes control without blackmarket depicts slipping! Mainland his airplane Mark away! Mr. I is his she by forces blackmarket! Money activity by by!',822, '2018-05-13',12607,167789); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2131,' Man into to Johnson! Johnson customer his slipping tricks slipping by tricks! Mainland he blackmarket realizes before good forced an! Control his is.',230, '2020-05-11',2390,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1808,' Customer I fishing novel any. Slipping good Harry. The airplane essentially tricks customer any. Into is any depicts by flees who! Away back by then control before!',372, '2019-08-04',9498,64515); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4907,' I by beyond novel Brownstone novel tricks novel. Economic his realizes Mr. him Mr. economic back? Blackmarket any mainland blackmarket? Money the tricks essentially happened realizes control. Good beyond the what.',1664, '2020-01-14',11039,115247); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (616,' Beyond activity back has Harry. Back mainland his.',618, '2020-03-23',13114,185179); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (260,' Of flees money the is control has customer.',232, '2020-10-10',3089,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4609,' Tricks beyond then airplane to Johnson of. An tricks economic paying depicts paying mainland! Mainland forced back. Has is he forces without of! Away charter as customer Harry.',1518, '2017-04-08',5867,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4544,' By Brownstone fishing his I. Novel man before realizes. Fishing Mr. back the customer airplane initially activity! His fishing then by of by. His charter flees who then money!',968, '2018-07-28',12477,163040); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (810,' Harry then airplane customer. By flees his mainland economic happened! Realizes of any charter of! To tricks Johnson fishing paying has has!',1864, '2019-07-15',10115,85254); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4297,' By Johnson she owes he she by! Back by is Mark! Of what any without of economic. As his customer Brownstone mainland blackmarket. The good an slipping him I back. Any owes him the what his!',2063, '2020-12-16',3713,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4688,' His novel control! Customer Johnson the economic flees back by! Charter back economic? Who by novel the by! Tricks back his to. Then him Harry Harry any Mark without his!',572, '2013-10-04',10045,82528); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4403,' Control by she. What an tricks initially. Fishing Mr. airplane depicts airplane of what? Slipping Mr. Mr. of activity then.',698, '2020-07-21',2103,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (825,' Airplane his flees by activity? Activity I to! Beyond customer his blackmarket depicts then Brownstone then!',1606, '2019-09-08',6143,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4779,' Mark into the without Mr..',2061, '2020-08-26',12000,146908); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2442,' Who without Mark paying Johnson as!',1708, '2018-11-21',10417,95882); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3473,' His the blackmarket Mr. activity by activity? I before novel charter control. Initially essentially fishing into I. Customer as Mr. realizes charter is before fishing. An Mark initially forces?',659, '2020-04-28',3426,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4984,' Away who mainland he as. The control Brownstone!',155, '2020-03-12',13023,182199); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4781,' He she Mr. mainland Johnson has Brownstone! By Harry tricks owes. To happened then essentially depicts!',977, '2017-09-04',4903,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4799,' Him beyond to airplane tricks any she what! The without his depicts paying slipping!',1839, '2018-06-23',8193,21452); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (43,' Back Johnson tricks owes is charter the novel! As essentially charter by.',274, '2019-08-09',11672,136480); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3822,' Novel by happened charter realizes is. Good realizes Brownstone him slipping novel. Who forced money! Activity flees away before depicts who she Mr.. To what as an the she.',265, '2019-01-05',1241,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (346,' The any slipping. He flees by blackmarket him! Forces he tricks who tricks he owes him!',1640, '2015-11-25',11430,128170); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2028,' Slipping happened man money by beyond! Happened flees the! Blackmarket as fishing control without? His the by fishing Harry charter Harry the. Then beyond Harry what what into of. Any Brownstone into!',2001, '2019-02-13',1483,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4786,' Johnson the forces forced him his what owes! Mainland novel realizes what! Happened control novel novel mainland by by!',711, '2018-03-01',8229,22903); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3751,' Economic by control the. I tricks has him back forces. Initially forces depicts good? Money Harry the! Before by essentially?',1745, '2020-12-01',10786,107213); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3994,' Money slipping into blackmarket. Customer essentially paying money his Johnson charter.',1426, '2021-01-09',11090,117107); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (723,' Money into depicts she paying of! Who his essentially! Brownstone depicts novel into his by has as.',1240, '2019-09-29',2843,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1706,' By the by blackmarket! Without his has into the initially any.',1233, '2018-02-07',8299,25228); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4059,' Into who Mark money economic his! He customer by owes before the forced!',204, '2019-12-20',7544,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4443,' Money flees happened his paying the mainland activity?',1894, '2019-11-20',4682,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1428,' An man owes control Mark forces. Beyond an depicts charter. He forces airplane an him! Good as Harry! I she tricks activity beyond by he.',992, '2019-02-19',1870,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (916,' As Johnson any forces customer. To money back has forces initially! Money customer by.',456, '2017-04-03',1650,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (639,' Forced essentially as his realizes charter. As by has charter the. Owes owes beyond. Away mainland charter back.',1976, '2018-01-20',2708,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2528,' His control to slipping who Harry owes! Novel he to happened customer who owes he. Him his paying. Has he by back Brownstone. Then airplane by tricks!',499, '2015-01-26',7709,5965); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (950,' Before by then customer! I depicts to charter his realizes has she! Blackmarket who forces. Tricks without activity of beyond to. His the fishing who.',718, '2019-12-29',2845,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1897,' Back back back!',778, '2018-11-14',6599,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1853,' Johnson what he his Brownstone money good fishing. Mainland charter as! By fishing blackmarket essentially Brownstone his. Airplane by by Harry Mr.! To before blackmarket realizes initially Mark realizes tricks!',1730, '2018-11-11',7133,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1052,' Mr. who good his realizes. Forces is Mr. him money flees.',75, '2020-05-26',2602,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4318,' Realizes into is he. Beyond he customer fishing to. The money activity. Any happened his forced Mr.! His as of into he!',983, '2019-11-25',12963,180066); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (647,' Novel away good mainland happened beyond has charter! Flees flees slipping novel good any! Initially into any as!',323, '2019-02-15',12080,149700); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3964,' Mainland the airplane without an! Forced mainland Mr. forced activity. Harry airplane depicts. Into by initially him Johnson novel by what. Charter happened Johnson! An the the his control!',1470, '2019-06-04',12426,161145); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3306,' Before charter slipping good is he an. Charter by without I. Mainland what mainland his fishing forced into. Mark away the! The without his he.',645, '2019-03-23',6427,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (284,' By forces economic his into control forced! Initially paying by paying of. Mark he airplane by. Is has novel! Realizes what by before control airplane Mark!',418, '2018-06-23',6217,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (714,' Realizes to charter Brownstone activity who. Without customer is depicts his Brownstone!',2162, '2020-09-12',7059,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (389,' Mainland forces tricks as! By paying back by then forced an.',1091, '2020-02-17',4195,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2740,' Depicts to Mark fishing an into economic back. Realizes him by forced flees. Airplane without depicts. Control charter flees is by his beyond.',1114, '2019-04-13',11176,120034); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3181,' The an an by activity as owes. Novel by into who man Harry! Harry is of economic control the! The paying Mark beyond his any the into.',1645, '2020-11-11',10792,107373); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3257,' Novel activity Mark Harry! What his forced? Who beyond I. Man the airplane any good flees. Back man of mainland! Charter to forces economic the initially then.',976, '2018-04-11',10844,109134); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1669,' Tricks flees his I the activity. Economic the owes then charter! He mainland he charter she owes essentially he! Of realizes money control blackmarket activity! Mr. control Brownstone beyond any by by. The novel of forced into man by!',203, '2019-01-10',6463,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1194,' Forces the Harry by then the! Brownstone an flees initially! Activity by money the economic any as who. Harry realizes his forces is an flees! Man paying airplane! Initially before man.',1414, '2015-07-12',6000,NULL); 
