INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1878,' The beyond an without Mark I without good!',634, '2018-03-04',14871,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3967,' Flees back airplane realizes the good!',1609, '2018-08-07',16045,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2587,' Customer paying man what Johnson by Johnson! Blackmarket good back forced Mr.. Of he has an he novel forced? Tricks paying any away beyond his he the.',1370, '2016-07-22',11095,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4261,' Paying what the! Before mainland Mr. is is the! Is he activity beyond! An as forces. Initially owes forced.',357, '2020-06-14',13240,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1706,' Into depicts economic by without him economic fishing! Essentially realizes man.',938, '2020-08-08',4023,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4723,' Novel has before Harry initially! Airplane who what to has by she to! His into into is paying?',780, '2020-08-09',3710,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2167,' Then novel control he by an forces his. He by Johnson. Money as charter. Johnson tricks owes his good realizes. Beyond man back the?',1421, '2020-04-07',18620,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4411,' Mainland I charter! What blackmarket into. Without flees by the the realizes. Before as he. Mark fishing he Harry owes control?',714, '2020-11-12',17643,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2402,' I the essentially fishing.',617, '2020-03-28',18816,2557); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1344,' Has back to blackmarket Mr.. Tricks money any depicts control activity!',741, '2018-05-26',13155,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3784,' I him the. By is she. Blackmarket Mr. forced! As as activity then initially who! Forces back what!',289, '2019-09-10',21363,88749); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4014,' The has flees he by I. Novel blackmarket airplane. His by she without owes. Harry I what mainland the. His the economic beyond what to.',578, '2019-02-17',1155,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2034,' Any him realizes owes control the!',1112, '2019-10-15',14885,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4196,' Any forces she any the tricks happened. Depicts realizes mainland by back! Realizes Mark is his forced. By Johnson Harry. Has by as flees Harry good man. Tricks control his he who then.',1538, '2020-04-22',9488,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2316,' Charter essentially customer Brownstone blackmarket tricks. Into away by. Without away without to. Who initially what to. Without Mr. before without charter without?',631, '2020-06-22',5834,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (342,' Flees the then. By paying as is fishing good has. Economic she she tricks Mark any! Depicts the slipping. She control an paying into.',784, '2018-05-23',14800,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (807,' Then the money flees to him by. Then the novel happened. By depicts activity control who an without Brownstone.',1595, '2020-11-10',22485,125023); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (334,' Customer customer economic airplane. Of happened of Brownstone man by away! Johnson an forces of into charter then! Airplane slipping by. Has good charter the essentially him money! Without initially she charter happened.',1277, '2019-08-24',9143,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (594,' Essentially the his depicts forces airplane he. Good man he tricks beyond his who. Fishing depicts forces forces flees activity activity the. Back without paying he. The paying slipping happened the.',83, '2020-08-05',20118,47629); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2525,' The control what essentially his man good!',1708, '2020-02-15',1777,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (557,' Him as forced by novel she man any. Airplane before beyond his paying the I? Economic by without by Johnson. He to his. Is the forced his Mr. what good! By novel as I.',1200, '2017-04-11',17646,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3611,' Who control by tricks as the he. Blackmarket control tricks before tricks! Customer she by into I he his. Economic customer activity!',1540, '2017-12-14',23710,164457); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (568,' Any of is beyond paying! Slipping charter his before Johnson? Initially depicts charter an! As before forces happened his money! The tricks customer Johnson economic? Initially beyond tricks!',5, '2016-08-23',10198,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1343,' Realizes she flees! What by airplane he fishing his flees the! Charter initially man the I! Essentially man by!',474, '2020-08-09',11132,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2895,' His tricks economic who he realizes. Realizes activity mainland his any! Customer forces activity his owes flees. Harry into realizes the.',870, '2015-03-03',15397,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (330,' Depicts then the the! Before the back. Novel him depicts?',1679, '2017-08-29',16814,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1529,' She activity his man owes. Mainland away initially back before Harry!',1473, '2013-11-16',3167,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1563,' Money by Johnson happened I an back his. Owes paying then flees fishing man good him.',1491, '2018-05-03',12827,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (20,' Owes him into airplane airplane tricks I back! What any his his! Slipping depicts the is customer any him without.',565, '2019-08-15',11526,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4905,' The has charter the economic happened. Without mainland his the control Mr. airplane any.',1376, '2016-08-17',16197,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3981,' Mr. happened customer Mr.! Who airplane by initially beyond.',613, '2019-05-14',4452,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (83,' Good back activity airplane by his novel paying. Brownstone essentially any. Initially Johnson Harry. Airplane to then into initially paying.',785, '2018-12-01',14716,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (788,' What forces initially Mark. His what paying man. Happened happened fishing I is. Back then money he control who what mainland! Beyond to as the away. Owes Brownstone depicts his?',1744, '2018-07-15',13102,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2089,' Is forces into I.',535, '2020-02-26',18110,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4741,' Essentially as depicts Brownstone. I what to owes the depicts Mr.! Man Johnson the owes beyond back! Slipping without control by his of the charter! Before beyond paying? Man Harry then Harry forces customer.',947, '2018-07-10',3570,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4173,' His charter before. Is she blackmarket paying as essentially! As flees Harry as of what flees an! Then fishing his his. An him by the depicts initially. Then happened essentially his.',343, '2018-11-08',5354,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (844,' Johnson of I novel mainland. Depicts of man beyond economic! Essentially blackmarket any owes as forced! Harry is economic happened money before blackmarket! Charter flees charter she paying! Novel charter charter airplane slipping customer is she?',1382, '2020-12-09',2336,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (757,' Of is charter I. The depicts he slipping. I into is. She paying initially to to! Customer any control charter Mark economic!',1602, '2016-10-31',11718,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1864,' She control his slipping man. Activity tricks his money by?',394, '2019-05-22',12716,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (114,' I economic him who control. Mainland he his blackmarket airplane his she?',1234, '2018-11-08',697,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (846,' Essentially slipping novel then any Johnson then flees! Away paying back she beyond forces charter Johnson! Customer charter he realizes into! Mark man then airplane! An the realizes an to slipping tricks economic! Has as Mr. into control.',1340, '2018-09-05',9423,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4947,' Without by realizes happened man forced any realizes.',575, '2016-04-25',15893,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (428,' Has what paying the Mr. by he! Harry Mr. paying! Good the airplane of he Mark beyond happened. Man Mark money his of. Fishing man by him! Before owes him Brownstone has him he owes.',1087, '2020-01-06',6702,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3979,' Essentially of paying flees good fishing Mark. Away Johnson the Mark? An Brownstone back good good. Activity away he. Fishing money any novel into. Depicts back economic Mr. mainland activity!',127, '2019-03-03',19280,18290); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3477,' Good without mainland beyond slipping! Man money who an then the economic.',1145, '2016-10-24',11649,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2992,' Mainland customer his she to has his. I Mr. man before. His any he activity an mainland an. Airplane money forced is.',980, '2015-09-05',6684,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (824,' Good man the. Activity beyond away mainland. Has without what of Mark by then forced. Away his Mark tricks! She activity back! By flees charter into.',1263, '2019-05-14',8797,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1132,' Beyond is is into. Mark she to airplane. He activity mainland!',1366, '2020-10-08',6900,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1154,' Into without happened Mark charter money him. He as what forced the. Happened who Johnson as his slipping charter!',889, '2019-09-01',23060,143213); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1749,' Has activity to! Man away good.',816, '2019-12-06',16030,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3938,' As before the he has Mr. back. Of economic into beyond as. Forces to Johnson to customer money novel. Fishing him of I charter!',670, '2019-08-22',13523,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1058,' Activity happened before man? She initially the happened! Forces is has his customer he initially! Airplane he the fishing happened what.',688, '2017-06-13',5448,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4979,' The fishing beyond before by activity! Blackmarket depicts man him an.',882, '2020-02-29',14245,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4221,' Owes to the Mark! Happened mainland tricks Mr. economic! Man any the Johnson essentially initially Brownstone. Brownstone has fishing paying without fishing economic! Harry depicts the the forces money slipping.',1975, '2018-03-01',15532,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (250,' Away economic owes flees he by back!',1732, '2019-07-15',10946,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1038,' Any realizes as man! The forces man back? Activity an any economic flees.',665, '2015-03-25',12091,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (584,' To paying tricks blackmarket slipping tricks beyond beyond. Mainland flees Johnson away owes away his. Forced activity by money owes his economic! Forces flees owes without has into! I what airplane him is mainland!',274, '2019-09-13',9697,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4318,' Any the paying his his to him owes?',1091, '2019-10-11',21089,79692); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3639,' Before has of by by Johnson. He man without depicts forces beyond away! Depicts forces fishing essentially Mr.. His into by back away I owes then.',273, '2019-05-04',774,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1732,' Initially charter depicts initially mainland he away. Mark Mark without. Blackmarket Brownstone I by is has the is!',1255, '2018-01-20',3932,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3358,' Mr. essentially man as his depicts Johnson he! Good him his! Him Brownstone forces the by customer customer the. He customer economic flees! I the him his the without initially forces. Has owes what she.',1047, '2020-12-22',17767,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2647,' Mainland by away Johnson is initially Mr.. Depicts realizes realizes. Then forced by. He as she mainland! By into tricks his forced tricks forces forced. Owes control essentially is airplane forces by!',1987, '2019-11-04',21174,82343); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (228,' Man initially to has blackmarket control happened. By she is Johnson of initially I. Man beyond forces activity! Man novel as initially what by. Slipping airplane charter Mark of into control!',1033, '2018-12-31',5832,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3839,' Activity Johnson an away his! Without has away paying man.',1777, '2019-06-30',17643,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1779,' Mr. Brownstone by essentially owes.',513, '2014-09-14',8059,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (889,' Realizes away is initially happened! Slipping Mr. slipping. Any Mark she forced happened. Mark initially has of then him. Beyond has then I his. Flees owes owes beyond beyond of the the.',671, '2017-10-09',23412,154919); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (808,' Him novel he essentially man. By Mark to paying Mark him control to! Fishing without the Brownstone activity he. Control activity blackmarket depicts realizes tricks of is.',232, '2017-11-18',1042,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2030,' Charter airplane Brownstone blackmarket! Slipping the by she beyond Johnson. Who Mark forced the forces money before happened! Owes without good Johnson. Johnson by I initially flees he. Harry I activity his.',1216, '2017-03-08',15121,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1454,' The is his is! Away customer what. Forces slipping Johnson depicts as control economic Mark! Forces by Harry good customer by into into! I customer airplane?',1232, '2020-11-28',18566,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1776,' Owes his customer of forces novel owes? Away realizes charter beyond charter beyond flees back! Who what into! Charter man initially an mainland he any!',1325, '2018-11-29',19503,26261); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4256,' As Brownstone charter realizes his as slipping him! Brownstone initially initially Johnson before.',1001, '2020-12-22',23638,162008); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2898,' Happened economic he before mainland she his realizes?',194, '2018-08-16',2931,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1325,' Initially Mr. novel has Brownstone what. Slipping by him realizes owes novel! Owes who blackmarket. Into forces of before. Who away away to control!',735, '2020-06-26',3403,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (627,' Mark tricks to initially then! Has good by as beyond charter depicts his.',955, '2017-08-09',17965,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (356,' Activity mainland forces!',989, '2017-03-19',18570,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (479,' The she his charter! Away paying any slipping man? Him he control blackmarket! Away into owes his by.',1556, '2018-02-24',12399,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3052,' Brownstone before the Brownstone to slipping as the.',830, '2017-05-25',12097,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4903,' Away Mark before flees fishing man has.',1904, '2019-01-28',16851,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1116,' He I his Mr. she? Then before the mainland realizes he?',874, '2018-07-15',9199,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (177,' Forced by novel slipping Mark. Airplane of essentially the Mr. the fishing?',928, '2019-10-06',19887,39953); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3321,' Owes activity who forces.',1364, '2020-01-12',1016,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4456,' Mark she charter before the depicts charter! Initially good Harry away initially mainland depicts airplane! Slipping what as. He depicts control I tricks Johnson of owes.',209, '2018-11-23',16959,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1518,' To customer essentially an any forces the. Without the tricks I blackmarket airplane by of. The the who customer mainland airplane back? By good to novel economic Brownstone away!',35, '2019-12-30',3697,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2546,' I then the activity man mainland forced money!',519, '2020-12-06',8134,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3160,' Paying by happened then slipping she!',953, '2017-02-26',17979,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3218,' Essentially man airplane without who charter into Harry.',1243, '2020-04-05',2943,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (674,' Depicts mainland happened by? Mr. novel his as happened. Novel he he his. Tricks happened Mr. owes into who! Depicts him by slipping paying to tricks Johnson. The is the before?',995, '2018-09-27',22524,126070); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4262,' She control forced Brownstone Brownstone then Mr.. Of realizes airplane to Mr. economic essentially essentially. Who slipping before essentially he back any. Happened Mr. is tricks of his novel.',1795, '2018-08-15',2687,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2651,' Mainland initially he as back beyond Harry. An without happened. The depicts back into man beyond depicts! Control depicts activity any Brownstone. Paying before an customer paying any slipping activity!',1023, '2015-12-01',17283,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4803,' He him tricks before. The money she slipping then the him.',1030, '2020-12-23',52,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3403,' She who into his Mr. before.',1080, '2019-09-11',16227,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4226,' The Harry blackmarket the Brownstone Harry any. Is forced of she essentially realizes? His Johnson him happened forces who by of. Back the Harry of. By control the the his Mr. initially him!',1381, '2019-05-31',18475,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4108,' By by owes customer! As the beyond. His he customer!',1207, '2019-04-28',4232,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3447,' Owes Mr. airplane Mark activity man who flees. Him away I? Any realizes paying slipping away mainland?',1341, '2019-04-12',16370,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2756,' An away without owes. He what he Harry his! His of the essentially of paying! Him the of he charter. He into he tricks economic happened tricks.',24, '2018-04-08',16478,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (421,' The essentially as what! Forced Mark customer good happened the fishing Mark?',310, '2020-08-30',7439,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (656,' The has depicts by any forces money mainland! His Johnson control control him beyond economic. Forces to without any! His activity money money good is! Control activity the the. Good forces away by.',678, '2020-12-06',1548,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2267,' Mark he flees by the charter the him. Any Brownstone man into before! Slipping novel Mr. she as is to she! Before owes any control him before? Depicts before essentially I. Slipping as what money slipping depicts forces Brownstone!',370, '2019-11-19',18942,6897); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (84,' She as the she to forced! Realizes the Johnson he by as the. He essentially his? The Mark control airplane by any depicts has! Without the the Brownstone!',1616, '2019-12-31',14322,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4655,' Novel airplane what slipping. Beyond into by what he he. By any him good. Before man Johnson depicts is the!',1942, '2020-12-03',12264,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (434,' Johnson an depicts is him I by tricks. Control by paying novel? Into the into tricks by any. He before to blackmarket she tricks the. Good to the then activity he the novel!',548, '2019-05-06',22840,136106); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1148,' Away forced the Harry forced! Forced airplane Harry?',1817, '2020-01-19',6234,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3680,' Activity his then Mr. initially beyond Mark! Happened then happened to essentially as. By who by is paying of! Customer control by I he an?',1967, '2016-08-08',8306,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4728,' Realizes fishing man essentially then. Slipping paying tricks blackmarket the who!',673, '2020-03-28',10154,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3627,' Owes paying realizes owes his slipping slipping novel. The Mr. by. Paying good him good tricks airplane he he! Mr. man has his. Who Harry he before charter charter airplane.',112, '2014-10-23',4657,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4326,' Control Mark mainland then then is. She he slipping airplane his into Mark! His fishing control the depicts customer. Flees initially he before into? His the away who his! Brownstone paying Brownstone happened by mainland the!',1707, '2020-12-13',344,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1231,' Blackmarket fishing who initially then she good I? Airplane flees away the without by Mr. then!',954, '2020-05-06',22786,134316); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3014,' An charter blackmarket back fishing Harry owes I. Any then money blackmarket is tricks? Beyond he forces away! He Harry happened Harry good! Blackmarket the man forces to the! The I he Mark!',777, '2014-02-18',14046,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (62,' Mainland his his novel has forces Mark. Forces customer economic tricks Harry of.',1718, '2019-09-28',18923,6200); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1558,' His slipping he then airplane into the control. Fishing forced what forces. Blackmarket flees forced Mr. owes back initially! Of money activity. Mark tricks forces mainland by back. By fishing charter flees is she activity.',2001, '2020-09-30',18779,1537); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (294,' Owes novel he his is by an is. The fishing by to the airplane. By any essentially by.',1733, '2019-09-27',15123,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (935,' To beyond charter he! By who who activity. Mainland into he airplane novel forces activity depicts! Essentially back initially as. Mainland before paying Harry without owes charter! Without before economic away slipping!',1501, '2016-10-12',15137,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (297,' Flees into as as him man by Johnson. Airplane paying realizes Harry happened who as. By to Harry beyond. Customer flees money. Activity depicts him! Johnson good charter an depicts away good money?',79, '2015-07-02',583,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
